layer,neuron_index,score,rank
23,8205,0.2276928574415925,131831
8,4604,0.22769257478667068,131832
28,5820,0.22769132202192713,131833
20,3537,0.22768889803678552,131834
8,13767,0.2276878938222167,131835
19,4655,0.22768758489668744,131836
30,7968,0.2276849001615957,131837
28,6122,0.22767757577065229,131838
2,7929,0.2276770694248726,131839
1,9988,0.2276756774412398,131840
30,5045,0.22767379880313188,131841
22,5586,0.2276653023248888,131842
15,711,0.22765959527324242,131843
26,7281,0.22765806035944086,131844
30,705,0.22765230491701577,131845
16,295,0.22765223727403203,131846
16,1953,0.2276520882954535,131847
5,9390,0.22765066751352064,131848
19,7115,0.22764332907712062,131849
3,1226,0.22764062279900601,131850
13,6116,0.22763807669991085,131851
29,9869,0.22763585284484006,131852
8,13608,0.22763536883520832,131853
0,11383,0.22763471463949494,131854
4,2145,0.22763097257797488,131855
31,7471,0.22762670502608967,131856
24,10498,0.22762587030714124,131857
9,6004,0.22762360892513195,131858
27,13561,0.22762302747522256,131859
9,11467,0.2276227474745893,131860
25,2982,0.22761524846037362,131861
27,3538,0.22761371321880972,131862
1,6329,0.22761233261252864,131863
31,13875,0.227605334923179,131864
16,11687,0.22760143074714748,131865
27,5172,0.22759950463066814,131866
3,327,0.22759840472091739,131867
4,14113,0.22759488741992176,131868
21,13010,0.227594649423765,131869
30,13400,0.22759013086684404,131870
7,12370,0.22758931222462742,131871
8,5193,0.2275876964091304,131872
13,7190,0.22758654824984614,131873
5,5450,0.22757497273711166,131874
2,4525,0.22757374947933962,131875
14,13284,0.22757359753654063,131876
1,4805,0.227572854733151,131877
10,10946,0.22756983433339237,131878
25,14197,0.22756738821835212,131879
31,11317,0.22756308216743762,131880
25,981,0.22755677584224512,131881
19,2211,0.22755493545782957,131882
18,2887,0.2275529367968373,131883
7,6146,0.22754990906749542,131884
15,9644,0.22754911836429917,131885
4,12203,0.2275487195527671,131886
20,13272,0.2275425998479218,131887
13,5498,0.22754235522715255,131888
5,6113,0.22754043706228896,131889
18,4600,0.22753466146479356,131890
12,9175,0.22753449143326898,131891
13,1503,0.22753343871423168,131892
4,13476,0.22753117785170798,131893
5,10105,0.2275269019624975,131894
24,4822,0.2275260854734678,131895
28,8905,0.2275250503063167,131896
3,5027,0.22751849616158093,131897
20,1466,0.227518315633767,131898
1,10049,0.22751750771088936,131899
21,1736,0.2275114262887041,131900
2,52,0.22750909826558788,131901
12,9851,0.22749794568879958,131902
11,3475,0.2274974919057428,131903
28,10347,0.22748565362527973,131904
7,6793,0.22747899541731073,131905
24,5921,0.22747821938229468,131906
25,9006,0.22747748699986697,131907
0,569,0.22747334405635222,131908
6,13447,0.22746963077721596,131909
27,4504,0.22746159930290086,131910
29,4788,0.22746044124231507,131911
7,12733,0.22746033805224783,131912
17,3113,0.22745432677150235,131913
8,13407,0.22745289480090308,131914
31,12341,0.22745114559460067,131915
11,586,0.22744614137641106,131916
6,8396,0.22744517490212016,131917
4,12495,0.22744078166528683,131918
18,7873,0.2274389252954786,131919
2,10390,0.22743539163864035,131920
13,2494,0.2274349134051539,131921
27,10779,0.22743460859369136,131922
3,13370,0.22743451934816483,131923
21,300,0.22743339770820523,131924
16,7272,0.22743101013034087,131925
6,11089,0.2274304067690987,131926
26,9196,0.2274255487494581,131927
18,6702,0.22741803597766264,131928
9,9680,0.22741654371385736,131929
25,7427,0.22741592707053376,131930
22,8621,0.22741585130899822,131931
16,2615,0.22741142970711242,131932
21,743,0.22741125603319126,131933
0,10359,0.22740997192189016,131934
5,6707,0.22740946914388713,131935
12,679,0.22740906907793648,131936
20,638,0.227406535711397,131937
30,6153,0.22740496921458525,131938
31,8636,0.22740412199063645,131939
5,13774,0.22740293954518503,131940
20,14198,0.22739908872244163,131941
24,9900,0.22739886497588835,131942
29,1205,0.2273970933955664,131943
27,14118,0.2273928261465577,131944
0,245,0.2273923699409738,131945
8,7521,0.22739127075315577,131946
27,6703,0.22738879240768314,131947
27,5616,0.22738468833817851,131948
22,7555,0.22738438880286987,131949
3,5873,0.22738058629723262,131950
4,12097,0.22737581208916535,131951
3,14000,0.22737368050328857,131952
24,11098,0.2273717355344656,131953
15,1616,0.2273698357790207,131954
20,9387,0.22736612004579942,131955
18,9712,0.22736596554625463,131956
13,12146,0.2273584673411943,131957
4,6672,0.22735610554721386,131958
2,5231,0.22735438261360463,131959
26,13752,0.22735395205309117,131960
3,3282,0.22735235759704614,131961
10,6309,0.22735229715121474,131962
1,181,0.22734960592968184,131963
15,7596,0.2273456530159142,131964
28,13805,0.22734077321803553,131965
14,4193,0.22733571301355707,131966
12,8521,0.2273283502509021,131967
4,3861,0.2273250664670813,131968
27,1974,0.227324748374565,131969
7,8387,0.22732345878089633,131970
2,9506,0.2273184310861751,131971
29,13877,0.2273114120401695,131972
29,2915,0.2273078152006225,131973
9,10083,0.22730382577760147,131974
21,8399,0.22730188788583328,131975
28,6537,0.22729869880906803,131976
7,8897,0.22729863413604123,131977
12,170,0.22729844845007124,131978
22,480,0.2272948151801646,131979
6,9123,0.22729173296512922,131980
6,2717,0.22728733132025986,131981
5,1232,0.22728535408381714,131982
15,2222,0.22728062318731165,131983
30,8951,0.227280171790227,131984
4,3282,0.22727618216722187,131985
18,13405,0.22727584388902566,131986
22,3436,0.22727404188809752,131987
9,3637,0.22727130400146986,131988
26,1171,0.22726872076312946,131989
27,3981,0.22726695685875747,131990
7,704,0.22726599444887094,131991
18,13821,0.22726581622313619,131992
3,2569,0.22726054543309238,131993
25,11409,0.2272420561445092,131994
22,8605,0.22723875810640165,131995
31,10142,0.22723673885325832,131996
11,12979,0.2272360038998157,131997
25,7973,0.2272335687181667,131998
27,2759,0.2272327551513631,131999
11,4983,0.22723269280695288,132000
28,10485,0.22723197266409997,132001
31,3214,0.22722512404483514,132002
31,541,0.22722100748319332,132003
25,1752,0.22721693688056854,132004
21,8285,0.2272168827365298,132005
25,7645,0.227211800091941,132006
16,9753,0.22721138826107676,132007
1,9114,0.22720700261121773,132008
24,197,0.22720364855231864,132009
23,8139,0.22720000548090494,132010
15,10846,0.22719782987691142,132011
27,1599,0.22719141006083138,132012
28,7339,0.22718924585608852,132013
24,11217,0.22718858794282382,132014
2,11914,0.2271862138525677,132015
7,8438,0.2271861968742915,132016
26,3287,0.22718360992659742,132017
23,3251,0.2271826036151535,132018
7,4418,0.22718218468695198,132019
7,3698,0.22717925482242898,132020
27,962,0.2271753139776315,132021
3,1488,0.22717526797582335,132022
25,10190,0.22717275978344095,132023
20,12214,0.22716534385198994,132024
28,9459,0.2271628349414589,132025
19,6594,0.22716059991026316,132026
29,1070,0.2271509310462194,132027
19,6701,0.22714976016768385,132028
22,4206,0.22714970858946168,132029
21,1113,0.2271441095263821,132030
2,8734,0.2271391490680099,132031
27,4389,0.22713570727812324,132032
23,4992,0.22713302428566345,132033
29,3496,0.2271317598909414,132034
12,12302,0.22712875199187735,132035
8,7987,0.2271275901805651,132036
9,1059,0.22712069321981157,132037
13,10103,0.22711946415940362,132038
7,7677,0.22711419911794478,132039
28,2325,0.2271130775969736,132040
13,3614,0.2271122758530448,132041
28,4831,0.2271119839769485,132042
8,11438,0.22710621633883052,132043
12,3352,0.22710470093128304,132044
12,4513,0.2271044919524779,132045
18,4726,0.2271023595957929,132046
19,5961,0.22709615991212218,132047
14,1708,0.2270959771870549,132048
11,10400,0.22709173275252034,132049
24,2402,0.22709000880897298,132050
20,389,0.2270876779727752,132051
14,1931,0.22708764410384533,132052
3,10941,0.22708735866844584,132053
1,8618,0.22708688839939697,132054
10,5658,0.22708350398103758,132055
21,9960,0.22707418332126045,132056
8,11828,0.22706900151274276,132057
18,6744,0.2270679323754923,132058
1,11979,0.22706758269347385,132059
29,6531,0.2270649268647693,132060
23,12755,0.22706435297848968,132061
22,13108,0.22705815524007253,132062
10,5887,0.22705731611374466,132063
22,2241,0.22705449417072074,132064
8,1155,0.22705236972808984,132065
11,3235,0.22704697671742902,132066
14,9507,0.22704226130882937,132067
11,4581,0.22703760028844858,132068
5,13821,0.22703608923643165,132069
26,4667,0.22703441788487672,132070
0,8926,0.22703170073293613,132071
25,647,0.2270258766782187,132072
20,13412,0.22702435045154715,132073
11,13657,0.22702226766801054,132074
31,2002,0.22702171922902661,132075
3,8306,0.22702155134434973,132076
28,4050,0.22701419544566723,132077
6,2328,0.2270065098896491,132078
1,14060,0.22700362064670412,132079
26,8137,0.2270019143554546,132080
26,10517,0.22699991022681426,132081
26,6460,0.2269994517395783,132082
7,14276,0.226999135090674,132083
0,636,0.22699875861810412,132084
21,4885,0.22699682004252403,132085
23,765,0.2269951351143407,132086
24,7349,0.22699406364613456,132087
7,504,0.2269937290129036,132088
6,1660,0.22699338755854384,132089
19,9625,0.22698908946851487,132090
25,13028,0.2269871855481985,132091
10,4544,0.2269864294858159,132092
21,10246,0.2269837944308678,132093
9,1231,0.22698358804215035,132094
4,11456,0.2269835512147388,132095
13,2643,0.22698134930369437,132096
25,12038,0.22698034369133396,132097
3,9356,0.22697522692547906,132098
19,5596,0.2269710862347491,132099
20,14239,0.22696935919569364,132100
9,12773,0.22696807191296392,132101
19,7359,0.2269573525642691,132102
18,1043,0.22695548915485497,132103
12,9878,0.22694985872477044,132104
0,12730,0.22694977047977133,132105
22,12393,0.22694925447743136,132106
1,3279,0.22694472977386543,132107
25,1778,0.22694189873256135,132108
27,3293,0.22693945924747086,132109
24,8061,0.22693912171355526,132110
16,8659,0.22693890486986967,132111
11,4354,0.22693791413617667,132112
30,5592,0.22693473637610823,132113
27,3695,0.22693194106724973,132114
13,4128,0.22692815901607385,132115
4,1328,0.22692643741361473,132116
14,7966,0.22692437663902393,132117
6,10471,0.2269242910961681,132118
2,14179,0.22692281885254484,132119
28,109,0.2269218535719162,132120
8,7646,0.22691528480539455,132121
20,8991,0.22691083057853811,132122
0,13921,0.22690290030079185,132123
3,12341,0.22689680425061892,132124
25,8459,0.2268964255847034,132125
23,2301,0.22689566889633625,132126
2,7055,0.22689452062596913,132127
7,13784,0.22689429410870315,132128
27,934,0.22689311138624513,132129
20,11595,0.2268883329436276,132130
0,2823,0.226885700119136,132131
13,5490,0.22688486438566832,132132
27,11831,0.2268843729565737,132133
16,11034,0.22687842710100467,132134
5,992,0.22687839497407428,132135
13,11139,0.22687791353244513,132136
22,7012,0.22687734329317208,132137
6,10359,0.22687643325367232,132138
23,6644,0.22687587956512087,132139
19,5585,0.2268757454355148,132140
7,7227,0.22687402033539045,132141
10,7815,0.22687387234558637,132142
20,10094,0.22686443388331887,132143
27,3289,0.2268596942949699,132144
26,2402,0.2268587924906674,132145
14,5140,0.2268544984806313,132146
12,11655,0.22685030827657285,132147
0,3805,0.22684759390481457,132148
26,11964,0.22684282705241693,132149
7,7535,0.22684271386518867,132150
13,11612,0.22684207243569596,132151
24,14143,0.2268405810802736,132152
28,6982,0.22683508283116519,132153
16,5971,0.22683258514771618,132154
19,8670,0.22683066329960067,132155
17,11892,0.2268293002597039,132156
19,5420,0.22682926884416932,132157
23,4741,0.22682889674705894,132158
9,1633,0.22682704445216192,132159
4,12832,0.22682591118673193,132160
16,12460,0.22682537994989635,132161
8,4780,0.2268252330794083,132162
22,6917,0.2268235967143837,132163
20,11093,0.226819337146564,132164
15,10376,0.2268165167667704,132165
31,6946,0.22680897739295458,132166
16,67,0.22680878442302094,132167
31,13928,0.22680840850361042,132168
10,13348,0.22680818336593578,132169
19,9371,0.2268074108461383,132170
7,9769,0.22680517009690307,132171
2,11087,0.2268040168781353,132172
9,4305,0.22680111326858177,132173
5,5609,0.2267978810266143,132174
13,11934,0.2267959736320703,132175
16,6757,0.2267942817678593,132176
5,3989,0.2267928762889877,132177
19,13893,0.22679184628095161,132178
31,3897,0.22679032377026997,132179
23,8309,0.22677873648119423,132180
9,13557,0.22677805199214057,132181
11,7963,0.226775273296524,132182
21,7431,0.22676922283638717,132183
5,2705,0.22676697015766234,132184
15,487,0.22676615492741498,132185
8,6083,0.2267655344414407,132186
10,3792,0.22676373496758473,132187
2,3353,0.22676304052154392,132188
1,7069,0.22676290166658358,132189
26,7393,0.22675944138202023,132190
19,3591,0.22675703807490477,132191
3,5233,0.2267536066333982,132192
28,12891,0.2267510357480536,132193
21,2765,0.22674789018479186,132194
17,6362,0.22674438788536141,132195
26,6852,0.2267403892729933,132196
19,8718,0.22673330101786698,132197
8,3664,0.2267279458206477,132198
11,12581,0.22672552817955255,132199
9,7894,0.22672441854704686,132200
16,11431,0.22672377768434748,132201
21,10661,0.22671972142460572,132202
0,4430,0.22671693015568714,132203
28,13315,0.22670692879306906,132204
15,9386,0.22670478102970706,132205
24,5672,0.22670224301248498,132206
3,10025,0.22670095549499178,132207
6,14186,0.22669937476975038,132208
20,13610,0.22669620666400003,132209
10,6040,0.2266949109620161,132210
27,10226,0.22669266546296113,132211
2,962,0.22669171047809347,132212
26,2132,0.22668230985905785,132213
4,9486,0.2266814107733795,132214
15,8928,0.22668025883682943,132215
0,8621,0.2266755509108217,132216
31,13695,0.22667458697476844,132217
18,7274,0.2266725630186398,132218
13,12870,0.2266718644202755,132219
3,6191,0.2266668355397746,132220
7,7802,0.22666434323007842,132221
17,7964,0.22666324061813123,132222
4,14124,0.22666101055638982,132223
7,8083,0.22666036591109406,132224
13,5643,0.22665865897385398,132225
24,10600,0.2266496812072372,132226
4,14154,0.226647904921899,132227
30,7083,0.22664691851403457,132228
19,2086,0.22664303865714952,132229
21,2846,0.22663807355666976,132230
24,2234,0.2266380496580352,132231
19,10089,0.2266378247896156,132232
11,844,0.22663399719929048,132233
22,8282,0.22663065875056002,132234
5,11881,0.2266295232311841,132235
4,11583,0.22662622417785683,132236
28,3132,0.22662438476558994,132237
8,1956,0.2266214879710674,132238
5,12167,0.22662041807384234,132239
28,6230,0.2266167667294903,132240
6,2664,0.22661630994129056,132241
2,7451,0.22661602700878583,132242
1,7498,0.22661186605208125,132243
8,9771,0.22661104669890927,132244
1,6287,0.2266082465405469,132245
1,8760,0.22660592197706164,132246
13,10895,0.2266026741505342,132247
1,9744,0.22659955255409156,132248
10,5898,0.226597388675016,132249
11,3675,0.22659649282186478,132250
5,12086,0.2265924686749143,132251
3,10382,0.22658269927098593,132252
2,11093,0.2265820158178638,132253
28,8101,0.22657983363879128,132254
27,3222,0.226578681697935,132255
9,5775,0.2265693580652376,132256
30,11408,0.2265659358911132,132257
4,3584,0.22656118995269664,132258
6,10435,0.22655670797016053,132259
3,6977,0.22655610539374346,132260
5,14080,0.2265560967517207,132261
15,12949,0.22655462817795888,132262
29,39,0.22655092578826636,132263
22,3765,0.22654202376095933,132264
27,1981,0.2265340654758972,132265
18,120,0.22653173121337672,132266
16,5868,0.22652482872643886,132267
8,6096,0.22652310700059067,132268
0,4845,0.2265162922401801,132269
30,13221,0.226515506295365,132270
31,5472,0.22651488778311754,132271
9,4005,0.22651427575267122,132272
27,12876,0.22650574937720863,132273
24,7680,0.22650525708108965,132274
28,5840,0.22650371885731094,132275
22,719,0.22649856722753262,132276
0,6527,0.22649821755942642,132277
9,5018,0.2264974479035778,132278
0,5319,0.22649443982860265,132279
24,13972,0.2264879397696851,132280
4,3422,0.2264850252710497,132281
11,11936,0.2264786961400501,132282
19,638,0.22647853261315706,132283
18,2480,0.22647851288600418,132284
7,10142,0.22647712625217734,132285
7,138,0.22647700466900345,132286
0,12695,0.2264695380001044,132287
4,12587,0.22646812929570892,132288
6,1729,0.22646533846094047,132289
4,3664,0.2264645168100225,132290
27,11020,0.22646415314653498,132291
11,13640,0.22645864831915216,132292
1,7693,0.22645721863969806,132293
21,14220,0.22645079627120696,132294
28,13281,0.2264495696209983,132295
21,1136,0.22644952789186734,132296
2,9872,0.22644944062606012,132297
29,2047,0.22644906018012134,132298
2,10575,0.2264484061975521,132299
31,1712,0.22644834255103372,132300
4,5045,0.22644347154817784,132301
14,12037,0.22643867390217295,132302
27,5749,0.22643477146816637,132303
29,839,0.22643332077306913,132304
6,8831,0.22642820970739114,132305
9,5652,0.22642726650917103,132306
14,2075,0.2264269605979005,132307
13,2283,0.22642557041045605,132308
21,9036,0.22642422538797824,132309
22,7234,0.2264225038729471,132310
6,10340,0.22642206414921895,132311
6,10945,0.22641671495214805,132312
4,6602,0.22641654181532042,132313
8,3098,0.2264148931937556,132314
25,7561,0.2264142175105457,132315
18,5115,0.22640466702047776,132316
1,8695,0.22640031701117486,132317
20,13059,0.22639796594624867,132318
11,13427,0.22639459661493228,132319
5,8041,0.22639250819830606,132320
