global_rank,layer,neuron_index,layer_rank,abs_weight,entry_threshold
318168,15,6510,10204,0.0011480271,0.98951911
318169,10,3642,9942,0.0010946739,0.98951952
318170,28,5832,11080,0.0011849295,0.98951969
318171,12,6235,9793,0.0010447234,0.98951971
318172,0,13655,8242,0.0065711276,0.98951976
318173,5,4292,8647,0.0036425896,0.98951993
318174,1,4192,8852,0.0015752236,0.98952023
318175,21,13337,10374,0.0011777589,0.98952032
318176,23,9263,10379,0.001157959,0.98952047
318177,31,8927,10660,0.00049997552,0.98952053
318178,6,2241,9882,0.0010259585,0.98952056
318179,25,4566,10522,0.0012161273,0.98952065
318180,9,7241,9998,0.001180913,0.98952127
318181,22,114,10375,0.0010608737,0.98952185
318182,2,4489,8173,0.0025746038,0.98952198
318183,18,9734,10231,0.0011304738,0.989522
318184,3,9049,7599,0.0031527048,0.98952218
318185,19,2834,10149,0.0010626233,0.98952218
318186,24,5266,10429,0.0011437313,0.98952233
318187,7,8682,9692,0.0010300885,0.98952238
318188,27,11082,10620,0.0011952075,0.98952251
318189,16,5729,10230,0.0011343951,0.98952252
318190,13,11852,9818,0.0010833659,0.98952262
318191,30,12061,10911,0.00088472455,0.98952271
318192,11,1592,9795,0.0010895011,0.98952299
318193,8,1563,9868,0.0011362223,0.98952309
318194,17,664,10312,0.0011195785,0.98952336
318195,26,8997,9827,0.0030426644,0.9895235
318196,14,10200,9962,0.0011496838,0.98952352
318197,4,4235,10280,0.00088287209,0.98952355
318198,0,6623,8243,0.0065664812,0.98952376
318199,5,4055,8648,0.003641014,0.98952407
318200,20,12098,10177,0.0010145346,0.98952409
318201,15,1826,10205,0.0011477977,0.98952424
318202,1,4150,8853,0.0015750016,0.98952424
318203,12,1036,9794,0.0010446283,0.9895244
318204,10,1758,9943,0.0010945649,0.98952442
318205,29,1309,11176,0.0010199342,0.98952517
318206,6,13280,9883,0.0010258106,0.9895253
318207,2,2873,8174,0.0025732866,0.98952564
318208,21,3171,10375,0.001176766,0.98952565
318209,3,8779,7600,0.0031523372,0.98952569
318210,23,9136,10380,0.0011573992,0.98952589
318211,28,5808,11081,0.0011845032,0.98952617
318212,9,2359,9999,0.0011808818,0.98952617
318213,25,1294,10523,0.0012161261,0.98952623
318214,31,7880,10661,0.00049989432,0.98952625
318215,7,3944,9693,0.0010299725,0.98952703
318216,18,1064,10232,0.0011304407,0.9895272
318217,19,77,10150,0.0010625394,0.98952722
318218,22,13768,10376,0.0010607807,0.98952726
318219,13,11070,9819,0.0010830973,0.9895273
318220,11,2235,9796,0.0010892965,0.9895277
318221,16,5060,10231,0.0011343372,0.98952771
318222,24,4648,10430,0.0011424312,0.98952773
318223,0,7839,8244,0.006562348,0.98952777
318224,8,4333,9869,0.0011356249,0.98952793
318225,5,6212,8649,0.0036398701,0.9895282
318226,27,11833,10621,0.001194494,0.9895282
318227,1,12843,8854,0.0015749307,0.98952826
318228,14,6228,9963,0.0011496263,0.98952841
318229,26,11662,9828,0.0030423843,0.98952853
318230,17,481,10313,0.0011194877,0.98952855
318231,4,11174,10281,0.00088281976,0.98952892
318232,30,2710,10912,0.00088446442,0.98952896
318233,12,4012,9795,0.0010445996,0.98952908
318234,20,10823,10178,0.001014446,0.98952916
318235,3,10665,7601,0.0031504459,0.9895292
318236,2,13873,8175,0.0025730529,0.98952931
318237,10,2529,9944,0.0010939438,0.98952932
318238,15,10372,10206,0.0011476513,0.98952937
318239,6,5847,9884,0.0010256243,0.98953005
318240,21,10945,10376,0.0011761843,0.98953098
318241,9,3209,10000,0.001180846,0.98953108
318242,23,13136,10381,0.0011573865,0.98953131
318243,7,11683,9694,0.0010295808,0.98953168
318244,29,4662,11177,0.0010193967,0.98953172
318245,0,6241,8245,0.0065603857,0.98953177
318246,25,11552,10524,0.0012160881,0.98953181
318247,31,7937,10662,0.00049985124,0.98953197
318248,13,13332,9820,0.0010828585,0.98953199
318249,19,7262,10151,0.0010623097,0.98953225
318250,1,11225,8855,0.0015747842,0.98953227
318251,5,10682,8650,0.0036385141,0.98953234
318252,18,9965,10233,0.0011298712,0.9895324
318253,11,3677,9797,0.0010892792,0.98953241
318254,28,1569,11082,0.0011836326,0.98953264
318255,22,11331,10377,0.0010606633,0.98953267
318256,3,1113,7602,0.0031496685,0.9895327
318257,8,7344,9870,0.0011351316,0.98953278
318258,16,9260,10232,0.0011343317,0.9895329
318259,2,12172,8176,0.0025718499,0.98953297
318260,24,8776,10431,0.001142385,0.98953314
318261,14,11850,9964,0.001149603,0.98953331
318262,26,14207,9829,0.0030423079,0.98953357
318263,17,10789,10314,0.0011193806,0.98953374
318264,12,472,9796,0.0010444925,0.98953377
318265,27,3801,10622,0.0011940603,0.98953389
318266,10,13962,9945,0.0010926478,0.98953422
318267,20,5523,10179,0.0010143189,0.98953423
318268,4,10628,10282,0.00088259939,0.9895343
318269,15,7983,10207,0.0011475155,0.98953451
318270,6,4354,9885,0.0010255161,0.9895348
318271,30,715,10913,0.00088440889,0.98953521
318272,0,5191,8246,0.0065603387,0.98953578
318273,9,2795,10001,0.0011807777,0.98953599
318274,3,3686,7603,0.0031490768,0.98953621
318275,7,5766,9695,0.0010292648,0.98953626
318276,1,5663,8856,0.0015747185,0.98953629
318277,21,12882,10377,0.0011758469,0.9895363
318278,5,7939,8651,0.0036379197,0.98953647
318279,2,5317,8177,0.0025718326,0.98953664
318280,13,10464,9821,0.0010826713,0.98953667
318281,23,10792,10382,0.0011572933,0.98953672
318282,11,10941,9798,0.0010888879,0.98953712
318283,19,13135,10152,0.0010622647,0.98953728
318284,25,13863,10525,0.0012152916,0.98953739
318285,18,3084,10234,0.0011290438,0.98953759
318286,8,12059,9871,0.0011341701,0.98953762
318287,31,7820,10663,0.00049975031,0.98953769
318288,22,1092,10378,0.0010605012,0.98953808
318289,16,9537,10233,0.0011338452,0.98953809
318290,14,1339,9965,0.001149022,0.9895382
318291,29,6517,11178,0.0010193083,0.98953828
318292,12,5777,9797,0.001044069,0.98953845
318293,24,1568,10432,0.0011422808,0.98953854
318294,26,3658,9830,0.0030421037,0.9895386
318295,17,5948,10315,0.0011191859,0.98953893
318296,28,5918,11083,0.0011834797,0.98953911
318297,10,5531,9946,0.001092406,0.98953912
318298,20,13376,10180,0.0010140799,0.9895393
318299,6,11296,9886,0.0010247416,0.98953955
318300,27,7781,10623,0.0011939595,0.98953958
318301,15,11002,10208,0.0011462829,0.98953964
318302,4,6398,10283,0.00088240294,0.98953967
318303,3,3241,7604,0.0031485534,0.98953972
318304,0,2416,8247,0.0065591987,0.98953978
318305,2,3476,8178,0.0025717653,0.9895403
318306,1,4731,8857,0.0015745927,0.9895403
318307,5,8660,8652,0.0036367616,0.98954061
318308,7,6982,9696,0.0010289151,0.98954084
318309,9,8196,10002,0.0011805955,0.9895409
318310,13,11887,9822,0.0010825461,0.98954135
318311,30,8374,10914,0.00088434143,0.98954146
318312,21,11904,10378,0.0011756864,0.98954163
318313,11,7016,9799,0.0010887692,0.98954183
318314,23,4437,10383,0.0011571561,0.98954214
318315,19,1351,10153,0.0010621609,0.98954232
318316,8,12658,9872,0.0011340291,0.98954246
318317,18,2941,10235,0.0011287697,0.98954279
318318,25,8661,10526,0.0012151157,0.98954297
318319,14,4740,9966,0.0011483401,0.98954309
318320,12,4983,9798,0.0010440663,0.98954314
318321,3,12974,7605,0.0031480913,0.98954323
318322,16,14028,10234,0.0011330497,0.98954328
318323,31,14059,10664,0.00049958215,0.98954341
318324,22,12148,10379,0.0010603432,0.98954348
318325,26,515,9831,0.0030404839,0.98954363
318326,0,9057,8248,0.0065582641,0.98954379
318327,24,7873,10433,0.0011412974,0.98954394
318328,2,8432,8179,0.0025716275,0.98954397
318329,10,8414,9947,0.0010921184,0.98954402
318330,17,2603,10316,0.0011181969,0.98954412
318331,6,2959,9887,0.0010245425,0.98954429
318332,1,2651,8858,0.0015732902,0.98954432
318333,20,1579,10181,0.0010138561,0.98954436
318334,5,6659,8653,0.0036356817,0.98954475
318335,15,6595,10209,0.0011461426,0.98954477
318336,29,1068,11179,0.0010189239,0.98954484
318337,4,8506,10284,0.00088199484,0.98954505
318338,27,3370,10624,0.0011935715,0.98954527
318339,7,8966,9697,0.0010287418,0.98954542
318340,28,14052,11084,0.0011828179,0.98954559
318341,9,2307,10003,0.0011804522,0.98954581
318342,13,7816,9823,0.0010822115,0.98954604
318343,11,2616,9800,0.0010883686,0.98954654
318344,3,7295,7606,0.0031468852,0.98954674
318345,21,8268,10379,0.0011756757,0.98954695
318346,8,10264,9873,0.001133924,0.9895473
318347,19,1627,10154,0.0010620327,0.98954735
318348,23,4784,10384,0.0011569316,0.98954755
318349,2,13972,8180,0.0025713353,0.98954763
318350,30,12241,10915,0.00088402902,0.98954771
318351,0,7187,8249,0.0065573156,0.98954779
318352,12,3381,9799,0.0010440383,0.98954782
318353,14,9506,9967,0.0011481741,0.98954798
318354,18,7041,10236,0.001128142,0.98954798
318355,1,6995,8859,0.0015732037,0.98954834
318356,16,5937,10235,0.001132968,0.98954847
318357,25,7181,10527,0.0012149416,0.98954855
318358,26,2141,9832,0.0030380248,0.98954866
318359,22,129,10380,0.0010603312,0.98954882
318360,5,1826,8654,0.0036345075,0.98954888
318361,10,2197,9948,0.0010920212,0.98954892
318362,31,12039,10665,0.00049955188,0.98954904
318363,6,5320,9888,0.0010243997,0.98954904
318364,17,11169,10317,0.0011173924,0.98954931
318365,24,1210,10434,0.0011411266,0.98954934
318366,20,2342,10182,0.0010135157,0.98954943
318367,15,13247,10210,0.0011460197,0.9895499
318368,7,11974,9698,0.0010286407,0.98955001
318369,3,3161,7607,0.0031455683,0.98955025
318370,4,12788,10285,0.00088198332,0.98955042
318371,9,1865,10004,0.0011802549,0.98955071
318372,13,8172,9824,0.0010821339,0.98955072
318373,27,1926,10625,0.0011934743,0.98955096
318374,11,12242,9801,0.0010882892,0.98955125
318375,2,5763,8181,0.0025712007,0.9895513
318376,29,6317,11180,0.0010188394,0.98955139
318377,0,5035,8250,0.0065559023,0.98955179
318378,28,9696,11085,0.0011826139,0.98955206
318379,8,8866,9874,0.0011336639,0.98955214
318380,21,5968,10380,0.0011756301,0.98955228
318381,1,6687,8860,0.0015726953,0.98955235
318382,19,586,10155,0.0010619822,0.98955239
318383,12,11702,9800,0.0010438467,0.98955251
318384,14,8561,9968,0.0011481594,0.98955287
318385,23,5891,10385,0.0011565791,0.98955297
318386,5,638,8655,0.0036328898,0.98955302
318387,18,10660,10237,0.0011279932,0.98955318
318388,16,6225,10236,0.0011329137,0.98955366
318389,26,1766,9833,0.0030376951,0.9895537
318390,3,14291,7608,0.0031452295,0.98955376
318391,6,616,9889,0.0010243184,0.98955379
318392,10,147,9949,0.0010919909,0.98955382
318393,30,13931,10916,0.00088374567,0.98955396
318394,25,2833,10528,0.0012145836,0.98955413
318395,22,1545,10381,0.0010602188,0.98955415
318396,20,7400,10183,0.0010135028,0.9895545
318397,17,12123,10318,0.0011173061,0.9895545
318398,7,10113,9699,0.0010285391,0.98955459
318399,31,11591,10666,0.00049945427,0.98955467
318400,24,4621,10435,0.001140911,0.98955474
318401,2,14198,8182,0.0025710966,0.98955496
318402,15,6088,10211,0.0011457527,0.98955503
318403,13,4757,9825,0.0010820434,0.98955541
318404,9,5644,10005,0.0011802282,0.98955562
318405,0,12262,8251,0.0065549803,0.9895558
318406,4,7923,10286,0.00088191981,0.9895558
318407,11,14165,9802,0.0010880721,0.98955596
318408,1,6783,8861,0.00157208,0.98955637
318409,27,3603,10626,0.0011933534,0.98955665
318410,8,14187,9875,0.0011334461,0.98955698
318411,5,12262,8656,0.0036323112,0.98955716
318412,12,2825,9801,0.0010437439,0.98955719
318413,3,8021,7609,0.0031443096,0.98955726
318414,19,1308,10156,0.0010618018,0.98955742
318415,21,13710,10381,0.0011752776,0.9895576
318416,14,5868,9969,0.0011479146,0.98955776
318417,29,1855,11181,0.0010186015,0.98955795
318418,18,2010,10238,0.0011273385,0.98955838
318419,23,13973,10386,0.0011563597,0.98955838
318420,6,3951,9890,0.001024147,0.98955854
318421,28,11629,11086,0.0011824111,0.98955854
318422,2,10165,8183,0.0025704862,0.98955863
318423,10,9037,9950,0.0010916195,0.98955872
318424,26,563,9834,0.003035835,0.98955873
318425,16,10744,10237,0.00113276,0.98955885
318426,7,3183,9700,0.0010282499,0.98955917
318427,22,8796,10382,0.0010600226,0.98955948
318428,20,2414,10184,0.0010131756,0.98955957
318429,17,10181,10319,0.0011172255,0.98955969
318430,25,9305,10529,0.001214578,0.98955971
318431,0,13853,8252,0.0065549416,0.9895598
318432,13,9434,9826,0.0010817705,0.98956009
318433,24,7877,10436,0.0011397571,0.98956014
318434,15,2803,10212,0.0011457091,0.98956016
318435,30,14072,10917,0.00088362047,0.98956022
318436,31,3761,10667,0.00049942097,0.98956031
318437,1,1926,8862,0.0015718488,0.98956038
318438,9,2146,10006,0.0011798809,0.98956053
318439,11,2034,9803,0.0010880198,0.98956068
318440,3,10562,7610,0.0031437411,0.98956077
318441,4,2042,10287,0.00088160817,0.98956118
318442,5,11061,8657,0.0036315019,0.98956129
318443,8,14270,9876,0.0011331688,0.98956183
318444,12,9339,9802,0.0010435823,0.98956188
318445,2,13245,8184,0.0025690682,0.98956229
318446,27,8734,10627,0.0011931743,0.98956233
318447,19,8050,10157,0.0010615197,0.98956245
318448,14,3925,9970,0.0011478486,0.98956266
318449,21,5297,10382,0.0011749595,0.98956293
318450,6,11350,9891,0.0010234886,0.98956328
318451,18,4297,10239,0.0011273124,0.98956357
318452,10,2765,9951,0.0010915478,0.98956362
318453,7,2625,9701,0.0010280409,0.98956375
318454,26,2605,9835,0.0030353416,0.98956376
318455,23,3750,10387,0.0011562861,0.9895638
318456,0,1475,8253,0.0065548406,0.98956381
318457,16,7234,10238,0.001132659,0.98956404
318458,3,13961,7611,0.0031426866,0.98956428
318459,1,10815,8863,0.0015717431,0.9895644
318460,29,5629,11182,0.0010185239,0.9895645
318461,20,974,10185,0.0010126032,0.98956464
318462,13,1354,9827,0.0010812324,0.98956477
318463,22,387,10383,0.0010595677,0.98956481
318464,17,5028,10320,0.0011171845,0.98956488
318465,28,11842,11087,0.0011823578,0.98956493
318466,25,4559,10530,0.0012145193,0.9895653
318467,15,6104,10213,0.0011449707,0.9895653
318468,5,10073,8658,0.0036296856,0.98956536
318469,11,4212,9804,0.0010872668,0.98956539
318470,9,8454,10007,0.001179724,0.98956544
318471,24,11923,10437,0.0011395328,0.98956554
318472,31,5128,10668,0.00049884169,0.98956594
318473,2,666,8185,0.0025690077,0.98956596
318474,30,12624,10918,0.00088350306,0.98956647
318475,4,6273,10288,0.00088112114,0.98956655
318476,12,9279,9803,0.0010435641,0.98956656
318477,8,545,9877,0.0011325961,0.98956667
318478,19,2333,10158,0.0010614496,0.98956749
318479,14,5519,9971,0.0011474459,0.98956755
318480,3,10625,7612,0.0031426847,0.98956772
318481,0,9001,8254,0.0065527554,0.98956781
318482,27,8570,10628,0.0011930962,0.98956802
318483,6,14243,9892,0.0010234766,0.98956803
318484,21,8035,10383,0.0011747204,0.98956825
318485,7,7385,9702,0.0010274176,0.98956833
318486,1,10081,8864,0.0015709926,0.98956841
318487,10,12528,9952,0.001091413,0.98956852
318488,18,5611,10240,0.0011261462,0.98956877
318489,26,12607,9836,0.0030351647,0.9895688
318490,23,12860,10388,0.0011559494,0.98956922
318491,16,8855,10239,0.0011326054,0.98956923
318492,5,12693,8659,0.0036295478,0.98956943
318493,13,13475,9828,0.0010811515,0.98956946
318494,2,6256,8186,0.0025688473,0.98956962
318495,20,12181,10186,0.0010124817,0.9895697
318496,17,13159,10321,0.0011167127,0.98957007
318497,11,1303,9805,0.0010866201,0.9895701
318498,22,5796,10384,0.0010594164,0.98957014
318499,9,2082,10008,0.0011796013,0.98957034
318500,15,2606,10214,0.001144398,0.98957043
318501,25,14233,10531,0.0012143835,0.98957088
318502,24,2544,10438,0.0011393196,0.98957094
318503,29,13860,11183,0.0010182983,0.98957106
318504,3,999,7613,0.003140995,0.98957116
318505,12,3155,9804,0.0010431851,0.98957125
318506,28,6496,11088,0.0011818755,0.98957132
318507,8,6926,9878,0.0011322646,0.98957151
318508,31,4549,10669,0.00049880333,0.98957157
318509,0,12550,8255,0.0065505723,0.98957181
318510,4,5107,10289,0.00088104245,0.98957193
318511,1,12085,8865,0.001570737,0.98957235
318512,14,5358,9972,0.0011474355,0.98957244
318513,19,5873,10159,0.0010613597,0.98957252
318514,30,6099,10919,0.00088330294,0.98957272
318515,6,1384,9893,0.0010234546,0.98957278
318516,7,12308,9703,0.0010269204,0.98957291
318517,2,5451,8187,0.0025686156,0.98957329
318518,10,9136,9953,0.0010914017,0.98957342
318519,5,4962,8660,0.0036291133,0.98957349
318520,21,382,10384,0.0011743227,0.98957358
318521,27,3004,10629,0.0011928345,0.98957371
318522,26,9928,9837,0.003035051,0.98957383
318523,18,6032,10241,0.0011256291,0.98957396
318524,13,6021,9829,0.0010805801,0.98957414
318525,16,10836,10240,0.0011321988,0.98957442
318526,3,6064,7614,0.0031404938,0.98957461
318527,23,7701,10389,0.0011558051,0.98957463
318528,20,12908,10187,0.0010123774,0.98957477
318529,11,10190,9806,0.0010862527,0.98957481
318530,9,9067,10009,0.0011795226,0.98957525
318531,17,2710,10322,0.0011166155,0.98957526
318532,22,7,10385,0.0010588964,0.98957548
318533,15,3556,10215,0.0011432287,0.98957556
318534,0,4839,8256,0.0065489118,0.98957582
318535,12,5592,9805,0.0010428152,0.98957593
318536,1,7400,8866,0.0015706099,0.98957629
318537,24,9804,10439,0.0011386217,0.98957634
318538,8,10291,9879,0.0011320256,0.98957635
318539,25,8998,10532,0.0012143683,0.98957646
318540,2,10672,8188,0.0025673597,0.98957696
318541,31,3391,10670,0.000498801,0.98957721
318542,4,10033,10290,0.00088095519,0.9895773
318543,14,14059,9973,0.0011470356,0.98957733
318544,7,5846,9704,0.0010268841,0.98957749
318545,6,4623,9894,0.0010232752,0.98957752
318546,19,3756,10160,0.0010612084,0.98957756
318547,5,9581,8661,0.0036279426,0.98957756
318548,29,4285,11184,0.0010181792,0.98957761
318549,28,13307,11089,0.0011814613,0.98957771
318550,3,5168,7615,0.0031402591,0.98957805
318551,10,9144,9954,0.0010908821,0.98957832
318552,13,8128,9830,0.0010796931,0.98957883
318553,26,13213,9838,0.0030348501,0.98957886
318554,21,1276,10385,0.0011743094,0.98957891
318555,30,6185,10920,0.0008824754,0.98957897
318556,18,4308,10242,0.0011255873,0.98957916
318557,27,12638,10630,0.0011922645,0.9895794
318558,11,2016,9807,0.0010861397,0.98957952
318559,16,8470,10241,0.0011317908,0.98957961
318560,0,14040,8257,0.0065475861,0.98957982
318561,20,11377,10188,0.0010110473,0.98957984
318562,23,3838,10390,0.001155544,0.98958005
318563,9,3608,10010,0.0011793242,0.98958016
318564,1,2791,8867,0.0015705149,0.98958023
318565,17,12174,10323,0.0011163888,0.98958045
318566,12,7551,9806,0.00104265,0.98958062
318567,2,205,8189,0.0025668624,0.98958062
318568,15,4741,10216,0.0011425372,0.98958069
318569,22,4150,10386,0.0010585673,0.98958081
318570,8,2036,9880,0.0011315037,0.98958119
318571,3,8543,7616,0.003140114,0.98958149
318572,5,1454,8662,0.0036270507,0.98958163
318573,24,1854,10440,0.0011384839,0.98958174
318574,25,2165,10533,0.0012143296,0.98958204
318575,7,6053,9705,0.0010267409,0.98958208
318576,14,1871,9974,0.0011469314,0.98958222
