rank,neuron_id,layer,neuron_idx,score,importance
991,449774,31,5358,7.783993351040408e-05,7.783993351040408e-05
992,454724,31,10308,7.778117287671193e-05,7.778117287671193e-05
993,455425,31,11009,7.765430927975103e-05,7.765430927975103e-05
994,455186,31,10770,7.760363951092586e-05,7.760363951092586e-05
995,418534,29,2790,-7.75897060520947e-05,7.75897060520947e-05
996,445306,31,890,-7.75695443735458e-05,7.75695443735458e-05
997,457917,31,13501,7.7565957326442e-05,7.7565957326442e-05
998,446425,31,2009,-7.755961269140244e-05,7.755961269140244e-05
999,435416,30,5336,-7.734251994406804e-05,7.734251994406804e-05
1000,430705,30,625,7.733004167675972e-05,7.733004167675972e-05
1001,425306,29,9562,7.722487498540431e-05,7.722487498540431e-05
1002,456640,31,12224,7.721983274677768e-05,7.721983274677768e-05
1003,449039,31,4623,7.72089115343988e-05,7.72089115343988e-05
1004,444796,31,380,7.674309745198116e-05,7.674309745198116e-05
1005,341493,23,11765,-7.668678154004738e-05,7.668678154004738e-05
1006,452674,31,8258,-7.661328709218651e-05,7.661328709218651e-05
1007,436513,30,6433,-7.654121873201802e-05,7.654121873201802e-05
1008,453087,31,8671,-7.653832290088758e-05,7.653832290088758e-05
1009,431760,30,1680,-7.636951340828091e-05,7.636951340828091e-05
1010,456105,31,11689,7.627539889654145e-05,7.627539889654145e-05
1011,417711,29,1967,-7.624615682289004e-05,7.624615682289004e-05
1012,434421,30,4341,7.61952469474636e-05,7.61952469474636e-05
1013,456394,31,11978,-7.60565308155492e-05,7.60565308155492e-05
1014,455651,31,11235,-7.602685946039855e-05,7.602685946039855e-05
1015,431376,30,1296,-7.589207234559581e-05,7.589207234559581e-05
1016,434973,30,4893,7.585890125483274e-05,7.585890125483274e-05
1017,446331,31,1915,7.572530739707872e-05,7.572530739707872e-05
1018,448167,31,3751,7.570204616058618e-05,7.570204616058618e-05
1019,229834,16,458,7.55928922444582e-05,7.55928922444582e-05
1020,366183,25,7783,-7.533935422543436e-05,7.533935422543436e-05
1021,434640,30,4560,-7.529475988121703e-05,7.529475988121703e-05
1022,446218,31,1802,-7.499844650737941e-05,7.499844650737941e-05
1023,430859,30,779,-7.481111970264465e-05,7.481111970264465e-05
